4000
Brilliant And The Meeting,28/12/1983,7.745,16,267 1539 110 1095 1795 791 80 1529 1805 1608 1206 797 1640 1091 220 198
Breakfast And The Respect,26/10/1986,2.179,5,835 1758 907 1223 1577
Adjust The Harm,28/12/1982,6.842,14,74 726 245 1567 1743 437 590 1954 891 822 483 337 603 1373
Action And The Medicine,1/9/2000,4.333,5,437 1813 1307 551 1945
Contact And The Hide,26/4/1991,9.861,6,1070 253 145 1615 1586 674
Pie And The Mobile,30/4/2006,5.651,6,1763 697 1286 1936 561 321
The Tennis,1/6/1984,6.455,8,1288 643 137 484 354 201 1327 1357
Unmodified Fun,12/12/2016,7.394,9,1269 1093 491 505 243 1335 406 1048 1729
Gorgeous Knee,13/2/1978,2.179,9,1424 613 1340 848 1305 1945 654 796 1084
Fortunate Pace,30/6/1978,7.385,4,906 779 1421 422
Math And The Broad,19/1/2008,5.429,4,403 624 1567 1230
The Most,13/9/2000,4.841,8,1143 1850 1693 549 1158 869 453 1643
Decisive Mine,3/12/2011,4.834,7,643 1137 661 1442 477 1634 102
Occasional Race,21/8/2002,7.595,10,1228 1064 747 218 1430 862 98 1806 1372 605
Smothering Cookie,6/7/1980,6.486,6,1837 706 1911 1073 22 1626
Race The Guy,23/2/1984,6.103,15,908 647 1543 463 399 1720 1554 1961 433 1887 1268 1381 1609 348 1161
Clean The Country,15/6/1970,5.283,5,1533 1298 1937 1193 118
Role And The Peak,20/2/2017,6.520,12,269 819 1875 202 1682 192 707 1175 1840 1083 1400 37
Go The War,6/7/2007,2.391,5,611 1689 417 651 806
The Girl,3/8/2004,9.001,11,777 1559 1961 497 1937 646 1609 1004 1246 1458 345
The Video,24/10/1999,3.201,8,390 212 106 1177 75 1096 358 188
The Draft,5/9/1983,6.580,9,431 1563 1090 1980 1167 1617 330 706 613
Criticism And The Ruin,19/3/1989,6.918,6,115 436 821 276 1889 1422
Dictate The Math,29/3/1979,3.823,11,1938 546 1290 1081 1762 950 1292 260 772 127 1590
Sandwich And The Stranger,22/10/1974,7.172,8,594 1575 75 1567 1606 1581 1939 1469
Unsupported Shelter,12/8/1972,7.842,4,94 1385 1679 1866
Set The Dependent,12/3/2000,9.932,7,744 1296 352 460 1843 508 1270
Question And The Thing,15/4/1986,3.296,12,317 1992 1416 849 1648 1711 715 396 1019 540 1645 1713
Airsick Hotel,14/12/1973,8.258,10,41 1952 885 1835 1180 1070 1383 654 257 51
Solution And The Opinion,1/4/1996,7.308,6,1286 1741 1700 572 1504 1790
The Speaker,22/9/2009,4.859,2,230 594
The Poem,20/1/2005,5.409,6,1509 1140 1476 185 1085 876
Investigate The Outcome,11/1/1982,6.534,3,629 1428 255
Absorb The Gate,10/2/2012,9.857,14,1609 900 977 1933 1071 1626 1415 1525 1006 1866 478 1844 1262 234
Sugar And The Chip,6/1/2017,2.827,11,1362 1817 1662 1441 1571 779 1968 937 1588 1828 1838
Anger And The Project,28/4/1974,9.129,15,1465 1343 1123 754 1333 307 201 1096 741 82 431 296 703 1641 1484
Fabled Culture,3/7/2011,8.381,12,423 1766 841 1901 342 15 1457 1621 1040 1772 975 1987
Organize The Sector,29/9/2004,5.573,8,356 333 312 912 1373 1353 1874 1997
Mountain And The Physics,11/7/2016,4.062,5,821 1896 235 1693 597
The Arm,23/10/1994,3.196,15,1006 758 1529 478 1893 15 1796 954 581 802 321 1759 1140 1708 1500
The Effort,13/9/1982,7.469,6,1740 650 1551 206 872 1079
Incalculable Importance,2/9/1987,5.475,10,352 896 522 224 1473 1826 343 1394 280 1883
Discouraged Copy,9/11/2013,5.989,3,1288 645 1055
Necessary And The Chart,26/9/2016,5.790,10,258 1417 1903 1406 1225 1683 569 281 1282 1742
Attempt The Rough,28/3/1984,9.555,13,1066 1862 1899 1411 1221 1472 869 1818 573 1299 690 1794 297
Method And The Shower,29/4/1979,5.944,12,686 1422 1112 1321 1529 1838 323 248 1868 585 505 528
The Dark,18/10/1979,7.575,5,1216 1913 605 1526 1985
Food And The Office,7/6/1991,5.038,12,1133 517 1852 580 964 1401 1386 1916 1208 42 1428 715
Practice And The Air,20/9/1991,7.924,15,432 89 1010 1988 1480 573 1964 791 1583 978 1288 1989 173 502 1242
Secret And The Host,5/8/1992,6.401,3,1608 317 1073
Entertain The Platform,16/3/2002,0.046,4,1827 1637 1536 389
Kill The Sign,22/8/2009,3.418,4,379 182 1333 1795
The Travel,16/11/1973,5.049,11,1463 1939 1591 1057 1857 244 1204 1195 210 103 763
The Call,25/9/1980,4.134,16,1709 1629 1764 238 1506 498 1853 1625 67 1898 843 665 1148 1873 1049 1005
Addition And The Bit,7/4/2012,4.878,12,1411 1675 965 1267 1770 513 148 454 364 88 1755 1932
Sail The Maybe,20/7/1991,7.944,8,1711 169 734 1400 968 479 279 1475
Tend The Consequence,7/10/1983,6.296,4,1484 1559 446 1073
Acoustic Insurance,6/12/1996,4.502,16,352 1954 1280 1974 269 1905 1039 324 522 600 683 1321 845 968 1412 1338
Ride The Sympathy,19/11/2003,5.981,14,824 1880 885 310 1289 1072 635 1144 296 65 136 992 159 1474
Ferocious Safety,30/9/1980,6.883,8,939 1870 337 898 1399 12 817 1572
Fight The Ordinary,5/3/1977,9.094,16,722 1160 569 1385 708 371 1171 54 791 1090 38 1617 20 375 1404 1230
Shelter And The Run,11/8/2009,5.215,14,1272 363 718 945 1783 1698 826 1480 1673 519 444 77 779 1088
Agrarian Hope,14/8/1971,4.664,12,312 1089 1353 969 1234 432 1225 6 369 1168 866 1966
Value The Level,26/3/1974,5.298,11,1803 1833 1440 636 1906 1006 591 1178 1170 1154 988
Background And The Notice,11/5/1977,4.266,3,1693 689 486
The Page,13/4/1993,7.781,16,613 1187 155 935 515 1867 806 1644 775 1828 879 1869 1185 1617 620 329
Luck And The Swing,19/3/1972,7.370,13,1429 985 279 1331 375 1406 577 1598 143 975 1291 1665 627
Motivated Freedom,10/11/1973,5.597,12,1171 852 88 691 90 1901 700 1386 46 1165 1887 1492
The Quarter,22/10/2013,6.194,10,1109 627 955 75 996 1388 40 1852 840 1823
The Station,25/10/2010,7.860,8,701 1220 1063 86 275 1279 385 1978
The Grand,3/6/1981,6.111,6,58 326 1469 120 1777 1497
Cursed Post,18/6/1970,5.942,4,717 478 478 114
Pitch And The Couple,18/4/2014,6.560,13,810 803 983 961 1797 98 1029 1276 1076 678 1842 518 1357
Confuse The Transportation,7/11/1971,7.794,5,1778 1944 964 1527 980
Progress The Earth,10/7/1994,3.164,10,875 1858 870 756 1815 1713 260 1802 1676 330
Transport The Brilliant,23/7/1982,3.297,5,1988 1467 1570 1740 1598
Facilitate The Debt,2/5/2003,8.280,3,1828 265 1887
Cf. The Familiar,29/3/1976,4.502,10,1557 184 534 875 1682 1972 1784 1026 420 732
The Home,19/1/1998,4.651,10,24 1152 1421 908 508 472 1999 421 1183 1618
Pronounceable Aspect,4/10/1993,3.579,7,1376 1480 245 1603 22 1003 1219
Yellow Duty,30/4/2004,6.223,6,1220 584 468 1539 1951 989
Affect And The Secret,10/9/1986,6.179,10,934 374 955 902 1058 546 231 602 891 712
Coldhearted March,7/2/1972,4.360,7,1888 1787 924 454 1741 1003 1583
Period And The Drunk,24/11/2013,6.394,3,1410 179 1360
Studio And The While,19/6/2000,7.133,9,707 422 488 1764 261 834 655 1000 253
Educate The Coach,13/10/2014,7.563,9,285 1131 805 695 1085 182 1147 1775 375
Promote The Final,24/11/1978,7.853,2,485 1695
Decline The Western,10/5/1982,6.534,14,325 489 484 71 1258 785 984 1980 35 746 1591 456 1643 1107
Deposit And The Importance,4/12/1996,6.775,3,1551 465 1578
Monitor The Band,30/10/1998,4.564,12,1213 696 323 641 198 25 273 1863 519 124 638 1170
The Operation,16/11/1982,6.230,8,1089 1684 1322 1560 121 1095 526 901
The Representative,28/3/2001,4.204,5,649 1464 937 1004 1460
Scale And The Metal,3/2/1976,9.163,15,1851 344 993 82 1931 215 1800 1064 544 1776 871 1901 282 1906 1071
Stop And The Living,22/9/1979,5.650,9,1790 1753 789 855 1823 500 1054 1414 1609
The Impress,11/10/1972,7.541,5,211 948 1 523 1976
The Host,20/10/1972,5.298,8,238 1382 1640 150 1473 331 1648 1556
The Error,7/7/1972,9.439,16,566 136 1904 371 1364 148 1743 1498 611 80 143 93 1091 1517 591 1018
Dawdling Contact,28/7/2001,7.390,2,1355 1356
Value And The Property,26/9/1978,4.308,9,1955 1961 417 510 1453 222 751 814 1617
The Square,3/6/1973,5.748,7,1493 1750 774 1283 1865 1133 1142
Leave The Recommendation,13/7/2003,7.248,7,948 505 607 762 482 1061 409
Survey And The Grade,2/3/1978,5.567,4,1408 259 1226 327
Overcome The High,18/12/1997,6.596,12,806 290 1624 198 376 1919 1974 186 1827 714 1857 1065
Complex And The Literature,22/8/2000,6.319,7,1702 956 1688 1492 913 1753 1510
Tax The Spend,1/11/1983,5.180,12,1943 1931 1850 844 486 643 716 1267 810 1088 127 1392
The Search,11/9/2004,3.815,13,1126 650 393 731 505 1400 1976 1854 554 687 886 683 63
Hotheaded Rent,3/5/1977,7.227,15,585 469 358 1016 384 1203 1829 125 992 1926 356 875 569 1536 1143
The Dog,12/9/1974,5.541,11,1348 263 971 574 1955 1100 206 1068 1538 1935 109
Operate The Study,2/5/2002,7.101,4,977 745 685 318
The Cabinet,3/8/1997,1.753,5,1550 1215 243 1389 1944
Sarcastic Pension,21/10/1997,6.587,13,440 1083 1691 365 434 483 1890 749 87 492 1620 181 582
Dispassionate Score,26/1/1989,5.341,12,334 725 1548 160 696 135 417 1694 1227 825 319 1938
Biblical Pipe,20/9/2013,5.365,9,1846 872 353 1430 124 748 22 275 1883
Sit The Government,8/12/1985,5.618,13,55 1862 1037 1949 1779 134 1465 1464 934 650 83 477 893
Makeshift Series,6/6/1970,1.861,3,15 695 974
The Interview,27/5/1973,4.350,8,727 1835 201 1933 298 1544 413 1290
Lavish Final,26/7/1998,4.642,6,1111 1757 1724 383 596 1046
Commence The Guest,21/9/1994,4.672,13,101 1008 1658 1454 89 548 866 1320 1234 1077 1116 1875 615
The Impact,23/4/1980,6.701,12,237 403 676 1347 128 1529 878 1744 1783 782 1888 1495
The Buddy,20/5/1989,5.714,11,1045 858 1982 1067 38 1616 21 1785 1188 1920 999
Daughter And The Drunk,5/5/1986,7.938,2,500 1994
Sit The Story,2/3/1986,6.162,5,127 1883 1425 1099 1725
Recognition And The Depth,15/4/2001,7.633,7,526 462 1625 1843 269 1835 1364
Local And The Bid,13/6/1987,1.838,16,1754 568 1885 434 1733 1876 428 885 1641 1376 1397 1742 1472 1974 1497 11
Security And The Pot,14/9/1982,7.253,14,1355 766 1133 843 223 1736 2 407 368 58 1479 1248 491 1418
Restrain The Reserve,11/2/2005,8.634,16,1647 1629 937 371 409 1623 411 1905 301 1056 1453 694 829 1781 1203 212
Disgraceful Sick,2/6/1978,8.040,5,1939 1763 1884 1008 1232
Long Definition,12/4/2010,5.610,14,1506 333 233 538 1163 1790 657 521 1502 232 1995 619 526 655
The Stomach,28/9/1971,4.431,16,619 1219 39 168 445 1794 773 1224 1757 423 108 628 695 1864 790 250
Discover The Topic,22/3/2010,7.264,2,1805 1401
Furious Engineer,29/8/1986,7.036,9,1659 1490 1484 1988 658 169 577 1795 637
Imperceptive View,19/12/1975,7.221,11,134 1185 460 1403 1436 91 91 376 503 1864 1484
Flow The Joint,27/3/2000,4.125,6,869 737 1787 249 1824 1156
The Customer,21/1/1971,6.546,16,113 1259 1921 361 1738 1737 1589 413 1741 1908 219 817 1056 149 255 1253
Tolerate The Weight,7/6/1990,6.943,15,939 873 602 1195 752 436 205 1607 282 1132 96 1096 1206 349 1556
The Presence,1/6/1994,6.074,4,1059 1663 1795 1278
Comfort The Marriage,22/12/2002,5.241,7,675 606 329 71 126 161 610
Oceanic Actor,2/5/1989,5.891,3,1625 1825 1665
Main And The Shame,8/4/1998,7.488,9,652 1323 1508 938 104 399 360 1509 102
The Tennis,21/9/1975,5.586,5,847 1089 75 1968 950
Wrap And The Television,9/6/2012,7.121,14,1670 346 962 1184 403 1505 132 216 1169 1451 1932 1549 478 1870
The Lady,8/12/1992,9.422,3,1996 1039 1800
The Mall,9/1/2011,4.273,8,1096 435 238 296 1623 261 591 1121
Practical Display,23/6/1994,5.475,8,1171 743 1302 1465 255 1100 1974 1563
The Birth,7/6/1992,4.638,8,1644 1038 873 1969 388 330 1400 1002
Obscure The Signature,2/11/1988,4.182,11,240 1037 1910 1105 1966 1212 1490 331 1726 1641 802
Shine And The Distribution,30/3/2001,7.880,6,1920 1965 1436 1357 270 995
Contrast The Iron,25/11/2010,8.264,13,1222 1920 1698 812 13 287 919 369 465 876 758 341 1343
International Sun,2/2/2014,5.743,10,897 1065 474 743 900 438 1188 123 927 1654
Aching Teaching,7/9/1997,9.041,15,1862 1315 145 825 1448 1116 1318 1931 1440 979 229 1695 1428 439 585
Strive The Context,5/4/2014,8.545,3,1292 958 1570
Adjacent Presence,25/8/1995,7.713,8,1959 1682 697 334 993 753 1930 1333
Promotion And The Spell,16/4/2009,9.614,15,1437 53 1865 1223 608 1692 1008 428 171 836 1656 1795 864 57 1664
Weakness And The Devil,24/8/1970,7.541,7,1325 1715 1282 786 1881 266 1468
Unworthy Bend,17/8/2007,6.592,6,1585 1167 1064 899 63 291
Unenthusiastic Cook,19/10/1995,5.405,3,582 1119 1244
Qualify The Imagination,24/9/2008,5.330,11,1388 597 1102 393 1191 1597 997 1807 1374 302 777
The Human,29/11/1986,4.217,12,93 301 1166 1122 860 1866 1537 811 1771 1212 1063 570
Patience And The Birthday,25/10/1972,9.180,7,223 972 1883 1722 1964 70 372
The Shelter,9/7/1981,1.033,12,373 590 1768 7 1489 390 360 1995 692 956 1629 616
Define The Confidence,22/12/2011,4.961,10,973 1294 460 804 1957 1496 1787 1628 1726 585
The Kiss,23/9/1998,4.667,14,289 854 1753 448 117 1491 294 1610 1540 886 307 1153 580 424
Convince The Mission,11/10/2013,8.801,10,177 854 1256 1693 1647 1317 244 1829 1383 1055
Smile And The Tension,26/6/1995,9.102,6,817 831 671 1779 1662 126
Transcendent Salt,10/6/1997,6.013,9,736 968 1815 1428 1234 519 1360 1919 1166
Smile And The Local,24/3/2017,8.881,16,1262 1173 104 1992 668 68 1990 742 1919 1507 571 1348 680 1075 975 562
Representative Minor,5/1/1979,9.717,10,134 1115 61 1913 1546 817 1828 1171 656 312
Rule And The Grand,14/1/1992,3.807,9,595 1618 685 1142 1615 120 458 1054 1346
Importance And The Motor,9/2/2003,8.171,15,1942 921 220 1012 1847 1176 1377 905 1003 186 302 182 819 1854 70
Earn The Shift,23/1/2008,4.393,7,1697 1739 371 471 1126 1065 1918
Transportation And The Feature,27/7/1981,3.779,2,184 1693
Education And The Debate,17/5/2009,4.816,16,1204 482 1800 195 145 135 993 46 1289 423 1535 815 731 511 1032 300
Degraded Area,30/11/2011,3.319,2,686 801
Formulate The Shake,24/7/2007,6.886,3,1411 415 494
Impress The Stupid,11/8/1982,5.077,16,1529 1846 670 1839 826 1424 1438 916 1934 93 1117 1870 1838 1892 1391 751
Suspend The Sentence,1/10/1980,8.967,5,1117 1385 336 1420 849
Interest The Discount,7/9/2013,5.334,7,1123 1576 316 277 939 759 253
Profit And The Comment,18/6/2009,2.717,3,1376 1340 385
Wealthy Customer,12/7/1974,7.804,9,1175 363 141 1100 1913 867 534 1141 338
Fewer Fat,1/6/1991,7.485,5,68 1824 1522 181 1157
Beyond And The Performance,29/7/2012,5.378,11,937 1750 1360 831 554 1631 687 1184 1180 1088 1164
Player And The Bend,20/4/1989,6.148,9,26 1162 1406 559 646 1582 1100 1858 916
Devise The Size,1/8/1997,5.583,12,1854 633 1052 642 946 1002 1260 1605 1176 148 720 1391
The Thanks,18/4/1989,5.815,9,492 996 1608 709 571 1856 427 1732 1441
Patriotic Quit,26/8/1994,3.727,16,995 829 271 858 423 1796 784 1856 1914 654 183 1693 922 195 699 1755
Regret The Piece,22/3/1991,8.792,14,1097 1306 1256 1633 1597 565 565 76 118 1790 116 1895 175 1521
Tip The Bitter,9/9/1978,7.165,6,1526 742 1208 400 1279 539
Professed Hospital,24/4/1999,5.638,6,459 188 1958 1797 259 1812
Painting And The Nurse,1/1/1982,2.802,14,1147 1756 1374 572 276 867 535 1453 838 361 1851 35 1329 722
The Muscle,25/11/1984,6.889,16,1614 1568 14 1510 245 1246 1444 864 257 438 350 398 918 1541 211 1237
Elect The Level,17/1/2013,2.851,3,582 79 486
Contrarian Fortune,29/7/2009,6.622,15,195 1903 512 1247 463 1158 1535 185 1017 641 1628 20 1763 767 15
The Wait,10/9/1973,8.919,4,998 656 1975 770
The Lack,27/3/1997,3.984,6,992 101 1017 1074 731 280
Nutty Wish,19/3/1978,6.901,13,952 722 112 1908 1117 1687 1993 1142 597 1207 1342 1342 1458
Remain The Representative,9/2/1991,8.883,4,1199 348 644 1058
Study And The Focus,21/9/1977,4.603,14,1991 1383 788 134 1667 897 1221 1689 1909 1529 1253 1371 410 924
Heart And The Refrigerator,1/4/1997,7.879,14,1529 1388 1955 295 1214 1764 1323 1751 811 1231 565 1904 281 1871
Roundtable Brick,6/11/1973,4.775,5,413 545 1584 1666 909
Financial Incident,3/11/1996,7.506,10,462 129 706 56 506 34 1886 51 777 1845
Grant The Surgery,10/5/1972,6.842,6,330 1955 1223 1424 517 168
Discuss The Election,18/8/1981,5.428,4,1453 321 1519 818
Scummy Share,12/4/1977,4.610,4,1763 422 1813 900
The Love,4/4/1986,6.033,2,528 867
Statement And The Border,4/4/1975,5.710,9,881 794 938 143 391 253 745 282 477
Ground And The Progress,15/5/1983,4.848,4,1786 1697 86 1562
Paternal Background,9/4/1992,5.231,11,947 1752 77 1982 258 737 685 1757 340 551 1720
Ostentatious Earth,7/11/1974,5.712,2,960 852
Somewhere And The Great,25/3/1973,5.924,15,1800 1513 730 379 1276 571 1626 1751 1939 1575 51 594 426 503 516
The Grandfather,12/3/1974,8.297,8,668 1413 718 1109 716 265 923 247
Other And The Presentation,2/2/1994,9.704,7,1720 1923 1549 1183 22 1340 966
Advance And The Wood,20/1/2013,6.964,14,1010 168 1174 463 1146 1275 336 1843 1441 1176 1202 1668 1695 1480
Untested Daughter,20/10/2008,4.143,4,1693 232 1765 1665
Furthest Coffee,12/9/2012,9.661,9,1283 940 306 224 1715 615 720 1443 1395
Go The Management,26/2/1994,9.835,11,549 912 1998 1768 1692 391 1361 497 203 1467 37
Dimension And The Brush,19/11/2010,8.906,11,806 1857 1375 1511 213 1464 427 1416 349 1148 136
The Private,10/7/1996,6.224,4,318 988 1886 1160
The Dare,14/5/1985,7.435,2,57 272
Resume The Bite,6/10/1994,7.485,10,1402 1128 1280 258 977 1763 651 1479 1971 646
The Confusion,29/7/2012,6.776,10,615 678 1377 859 863 173 499 610 141 950
Spite And The Layer,23/11/1996,6.438,12,164 1786 1638 1144 0 479 798 108 531 255 21 102
The Earth,10/5/2010,4.848,7,79 1293 1973 282 1505 1880 450
Extract The Menu,7/2/1981,5.857,13,493 640 1616 88 523 469 1331 832 910 363 894 747 1716
The Depression,30/1/1970,9.518,2,55 785
Negligent Stock,9/11/1977,5.892,14,865 98 1039 1338 484 168 1159 1492 374 756 618 85 815 60
Marry The Profile,30/1/2014,2.116,2,533 1442
The Front,9/1/1984,5.765,13,427 76 347 137 791 1197 895 1428 402 255 1839 317 542
Exact Sector,18/5/2013,6.469,3,1410 717 563
The Anything,17/11/2002,3.132,14,734 1186 981 446 1595 360 175 692 1561 1326 707 929 965 1763
Ambiguous Tale,20/5/1987,5.242,16,465 337 1615 1914 535 594 216 867 1412 655 1610 1250 752 1394 72 309
Wicked Activity,4/2/2011,6.304,16,192 534 655 867 864 1058 1438 4 102 691 1681 297 1597 1387 1300 1039
Detect The Weakness,22/11/2008,8.559,7,744 1821 420 1575 1046 80 1647
Cure The Application,2/11/2007,7.781,12,1309 1286 1899 206 1133 503 167 1967 813 996 601 128
Echo The Usual,5/9/1977,5.596,9,1472 1660 640 586 1192 469 817 1167 1841
The Piece,24/8/1972,5.952,7,1239 814 596 1805 705 1562 285
Squiggly Influence,13/5/1977,6.435,7,1695 110 1673 1654 1893 1683 775
The Communication,20/3/1970,6.347,10,376 1734 840 530 98 877 1533 357 1240 453
Primary And The Love,25/10/2001,5.390,5,1492 1710 1337 1630 641
Resist The Turn,11/1/1986,2.677,10,323 1024 247 1472 373 1317 1267 566 1527 1112
Trust And The One,4/8/1990,9.465,2,461 1037
Car And The Ambition,16/5/1992,6.280,15,886 163 1362 707 1527 169 1415 1421 1046 1292 666 1858 1030 1143 217
Feebleminded Day,9/9/1996,3.611,13,1819 1404 1596 1286 814 1730 1759 333 805 819 357 413 560
Handle The Memory,27/2/2001,6.936,4,527 568 1836 1063
The One,22/11/1991,5.141,2,929 1177
The Mortgage,7/1/1994,6.057,4,714 1883 745 212
Drag And The Knowledge,23/2/1991,6.818,6,45 1334 1800 1085 133 913
Emphasize The Bar,22/3/1990,3.304,15,1986 1065 1325 697 604 688 377 1583 138 583 1766 1282 1126 1586 640
Thrust The Objective,8/7/1989,2.004,4,185 1530 139 1832
Felonious Whole,7/11/1972,6.639,6,794 1978 461 1356 845 1278
Gasping Rest,27/2/2010,8.093,9,607 340 1046 1646 475 725 1955 1078 1867
The Transition,19/10/2007,6.641,9,1367 773 1285 234 768 896 88 653 947
The Equivalent,2/3/1976,5.009,4,1917 1942 755 1918
The Mortgage,7/11/2006,8.086,7,1144 24 690 948 1113 422 1149
Uneasy Mention,5/12/2002,5.391,10,1614 778 291 1054 1812 670 1966 1807 61 1186
Enhance The Finger,5/5/2010,7.441,11,1140 11 320 1715 1057 1044 299 151 781 507 192
Birthday And The Roll,16/8/1985,7.337,10,1280 1539 1800 605 623 1765 1794 1820 48 1053
Confounded Detail,11/1/2000,1.670,2,195 499
Monosyllabic Glove,15/4/1979,6.461,5,823 125 769 741 1411
Life And The Black,15/8/1974,4.569,8,168 1668 1562 1781 128 22 383 1778
Favour The Model,26/8/2013,1.543,15,945 1872 607 1858 295 45 1401 1137 374 605 1396 1168 308 1197 1574
Gate And The Dad,29/11/2016,5.415,6,1805 363 1786 259 744 1578
Managerial Kid,26/5/1981,6.778,16,1714 1588 1644 1980 5 1263 268 182 245 1794 1449 1118 291 681 976 160
Regain The Medium,24/12/1995,4.712,2,1679 1311
Experience And The Coat,30/11/1973,9.511,7,1293 596 1423 511 1450 593 403
Chart And The Percentage,12/5/2016,5.041,9,1285 915 201 26 1098 1823 373 1174 714
Context And The Trouble,12/12/1974,9.335,4,888 1238 1929 1549
Drink And The Soft,29/5/1992,7.518,5,1940 150 240 238 1294
Protection And The Final,22/11/1984,5.041,2,1450 213
Sense The Anywhere,21/1/1998,4.343,5,1247 808 431 34 6
Seat And The Medium,11/2/1971,8.092,13,717 481 1911 1504 1115 714 925 1813 500 404 246 341 499
Endorse The Poem,4/5/1971,5.622,13,1041 1536 1884 478 683 1151 1609 68 1930 518 928 594 1945
The Age,21/9/2001,5.406,13,1924 1119 1017 1289 484 129 1326 1640 1387 1561 1484 95 62
Semiconscious Author,11/1/1975,3.389,11,682 125 943 1865 685 1242 1401 840 1079 1702 1473
Interview The Stupid,5/3/1973,5.982,4,1998 1324 1250 322
